"DATE","RENTED_BIKE_COUNT","TEMPERATURE","HUMIDITY","WIND_SPEED","VISIBILITY","DEW_POINT_TEMPERATURE","SOLAR_RADIATION","RAINFALL","SNOWFALL","FUNCTIONING_DAY","AUTUMN","SPRING","SUMMER","WINTER","HOLIDAY","NO_HOLIDAY","-1.66122994540396","-1.51677516754275","-1.37232038968153","-1.22786561182032","-1.08341083395911","-0.938956056097891","-0.794501278236677","-0.650046500375463","-0.505591722514249","-0.361136944653035","-0.216682166791821","-0.072227388930607","0.072227388930607","0.216682166791821","0.361136944653035","0.505591722514249","0.650046500375463","0.794501278236677","0.938956056097891","1.08341083395911","1.22786561182032","1.37232038968153","1.51677516754275","1.66122994540396"
"10/03/2018",-0.479732918174705,-0.65865802940747,0.823760133134502,0.458449606509224,-0.580020624959054,-0.24301095192747,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"10/03/2018",-0.598048263440796,-0.650285493034913,0.823760133134502,-0.313527625077263,-0.800307134465127,-0.235354200620454,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"11/03/2018",-0.549788056819101,-0.650285493034913,0.921980318059549,0.168958144664291,-1.18169870316221,-0.212383946699403,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.78953230906881,-0.675403102152586,1.06931059544712,-0.410024779025574,-1.4036291418437,-0.189413692778353,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.868928132865792,-0.683775638525144,0.971090410522072,-0.217030471128952,-1.59596885536766,-0.227697449313437,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.956107860956596,-0.708893247642818,1.06931059544712,-0.120533317180641,-1.71597568517321,-0.22004069800642,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-1.01059519101335,-0.725638320387934,1.11842068790964,-0.410024779025574,-1.81461143569832,-0.22004069800642,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-1.0650825210701,-0.750755929505608,1.31486105775973,-0.120533317180641,-1.92804254880219,-0.189413692778353,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-1.03706046561234,-0.792618611368398,1.31486105775973,-0.217030471128952,-1.97736042406475,-0.227697449313437,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.949880737521538,-0.834481293231188,1.26575096529721,0.168958144664291,-1.96585291983682,-0.281294708462554,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.805100117656454,-0.842853829603746,1.16753078037216,-0.506521932973885,-1.96749684901223,-0.311921713690621,-0.436388340070936,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.685227991531599,-0.750755929505608,0.921980318059549,0.265455298612602,-1.92968647797761,-0.296608211076588,0.0931103531428285,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.521766001361343,-0.583305202054449,0.529099578359363,0.844438222302468,-1.81954322322457,-0.265981205848521,0.990955963374864,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.473505794739648,-0.440972083720963,-0.207551808578486,-0.120533317180641,-1.65515030568273,-0.396145978067806,1.71613895625458,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",-0.0983216077774401,-0.307011501760036,-0.895093103053811,0.844438222302468,-1.38883377926494,-0.595221512050241,2.18808344368424,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11/03/2018",0.177228604223849,-0.214913601661898,-1.33708393521652,0.361952452560913,-0.907162530867327,-0.778983543418644,2.41830026682066,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11/03/2018",0.661387451299561,-0.106070628818645,-1.87729495230428,0.940935376250778,0.34551150080154,-1.1235373522344,2.44132194913431,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11/03/2018",0.87933677152657,-0.0809530197009711,-1.58263439752914,1.03743253019909,-0.162462614402765,-0.847894305181794,2.03844250864557,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11/03/2018",0.740783275096543,-0.0809530197009711,-1.63174448999166,0.940935376250778,-0.021084705316777,-0.886178061716878,1.4513896096477,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11/03/2018",0.465233063095254,-0.147933310681435,-1.63174448999166,0.265455298612602,0.539495143500918,-0.939775320865995,0.71469577561116,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11/03/2018",0.0729242866866381,-0.29026642901492,-1.77907476737923,1.1339296841474,0.917598853847164,-1.1694778600765,-0.0219980584253812,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11/03/2018",-0.207296267890944,-0.424227010975848,-1.48441421260409,0.168958144664291,0.896227774566724,-1.04696983916423,-0.60905095742325,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"11/03/2018",-0.310043804569391,-0.516324911073985,-1.287973842754,0.168958144664291,0.468806188957924,-0.985715828708096,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11/03/2018",-0.305373461993098,-0.600050274799565,-1.18975365782895,-0.699516240870507,0.136732495523395,-0.993372580015113,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11/03/2018",-0.482846479892234,-0.633540420289797,-1.33708393521652,0.554946760457535,0.66607769000814,-1.11588060092738,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11/03/2018",-0.686784772390364,-0.725638320387934,-1.18975365782895,-0.0240361632323305,0.064399611804983,-1.10056709831335,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12/03/2018",-0.78953230906881,-0.78424607499584,-0.600432548278671,-0.603019086922196,-0.652353508677466,-0.847894305181794,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.881382379735907,-0.834481293231188,-0.354882085966055,-0.892510548767128,-0.522483103819407,-0.78664029472566,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.987243478131883,-0.851226365976304,-0.600432548278671,-1.27849916456037,-0.121364385017303,-0.901491564330912,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-1.04173080818863,-0.884716511466535,-0.502212363353625,-0.892510548767128,0.0183695948932661,-0.893834813023895,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-1.06196895935257,-0.842853829603746,-0.305771993503532,-1.08550485666375,-0.308772311015008,-0.778983543418644,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.970118888685475,-0.800991147740956,-0.256661901041009,-1.27849916456037,-0.376173407207164,-0.71772953296251,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.728817855577001,-0.842853829603746,-0.0602215311909159,-0.989007702715439,-0.849625009727681,-0.679445776427426,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.104548731212498,-0.82610875685863,-0.256661901041009,-1.18200201061206,-0.563581333204869,-0.74069978688356,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",0.524390735728299,-0.759128465878166,-0.551322455816148,-0.892510548767128,-0.341650894523377,-0.809610548646711,-0.586029275109609,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.19484202102083,-0.675403102152586,-0.747762825666241,-0.699516240870507,-0.389324840610512,-0.824924051260744,-0.447899181227757,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.503084631056171,-0.524697447446543,-0.895093103053811,-0.699516240870507,-0.617830995993678,-0.771326792111627,0.0931103531428285,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.414348122106603,-0.307011501760036,-1.23886375029147,-0.603019086922196,-0.895655026639398,-0.78664029472566,1.11757521609989,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.23064798077241,-0.0976980924460871,-1.287973842754,-0.120533317180641,-1.22772872007393,-0.648818771199359,1.63556306815684,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.219750514761059,0.0613800986325142,-1.18975365782895,0.0724609907159805,-1.60912028877101,-0.45739998852394,1.91182325592054,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.196398801879594,0.170223071475768,-1.18975365782895,1.03743253019909,-1.69953639341903,-0.373175724146755,1.90031241476372,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12/03/2018",-0.0547317437320384,0.203713216966,-1.287973842754,1.1339296841474,-1.60912028877101,-0.411459480681839,1.6700955916273,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12/03/2018",0.0355615460762937,0.136732925985536,-1.18975365782895,1.32692399204402,-1.58774920949057,-0.403802729374822,1.175129421884,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12/03/2018",0.314225319795112,0.0697526350050722,-0.993313287978857,0.844438222302468,-1.64528673063022,-0.334891967611672,0.495989793631562,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12/03/2018",1.0832750640247,-0.0558354105832973,-0.747762825666241,1.03743253019909,-1.60090064289392,-0.311921713690621,-0.183149834620875,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12/03/2018",0.337577032676577,-0.189795992544225,-0.551322455816148,0.265455298612602,-1.66336995155982,-0.327235216304655,-0.620561798580071,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12/03/2018",0.111843808155747,-0.29026642901492,-0.403992178428579,0.361952452560913,-1.71926354352405,-0.350205470225705,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"12/03/2018",0.0651403823928163,-0.348874183622826,-0.453102270891102,-0.0240361632323305,-1.5992567137185,-0.419116231988856,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12/03/2018",-0.0531749628732741,-0.424227010975848,-0.453102270891102,-1.5679906264053,-1.49404524649172,-0.48037024244499,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"12/03/2018",-0.51709565878505,-0.507952374701427,-0.109331623653439,-0.796013394818817,-1.54500705092969,-0.411459480681839,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13/03/2018",-0.654092374356312,-0.541442520191659,0.1853289311217,-0.989007702715439,-1.53021168835092,-0.334891967611672,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.775521281339931,-0.583305202054449,0.33265920850927,-0.699516240870507,-1.38225806256326,-0.319578464997638,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.884495941453436,-0.625167883917239,0.381769300971793,-1.08550485666375,-1.33787197482696,-0.342548718918688,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.974789231261768,-0.616795347544681,0.1853289311217,-1.08550485666375,-1.17512298646054,-0.403802729374822,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.998140944143233,-0.558187592936775,0.0379986537341305,-0.892510548767128,-1.55158276763136,-0.403802729374822,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.984129916414354,-0.507952374701427,-0.109331623653439,-0.796013394818817,-1.42500022112414,-0.411459480681839,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.74282888330588,-0.491207301956311,-0.0111114387283927,-0.989007702715439,-1.47924988391295,-0.365518972839739,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.0952080460599115,-0.474462229211195,-0.109331623653439,-1.18200201061206,-1.4660984505096,-0.388489226760789,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",0.756351083684187,-0.407481938230732,-0.502212363353625,-1.27849916456037,-1.19320620739014,-0.488026993752007,-0.516964228168683,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.176160650715658,-0.29026642901492,-0.698652733203718,-1.37499631850868,-1.14060047377675,-0.48037024244499,-0.275236563875442,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.468835452163355,-0.164678383426551,-0.895093103053811,-1.18200201061206,-1.18827441986388,-0.472713491137973,-0.0219980584253812,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.246215789360053,-0.0223452650930654,-0.453102270891102,-0.313527625077263,-0.737837825799226,-0.151129936243269,0.311816335122427,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.160592842128014,0.220458289711116,-0.551322455816148,1.51991829994064,-0.220000135542411,0.00966184120408256,2.15355092021378,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.079640237472268,0.354418871672043,-0.796872918128764,1.42342114599233,-0.216712277191574,-0.00565166140995097,2.33772437872292,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13/03/2018",-0.0376071542856306,0.454889308142739,-0.747762825666241,0.458449606509224,0.118649274593792,0.101542856888284,2.14204007905696,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13/03/2018",0.133638740178448,0.480006917260413,-0.551322455816148,1.51991829994064,0.202489662540134,0.224050877800552,1.73916063856823,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13/03/2018",0.250397304585774,0.396281553534833,-0.256661901041009,1.90590691573389,0.490177268238364,0.285304888256686,0.956423439904401,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13/03/2018",0.553969572044821,0.337673798926927,0.1853289311217,1.32692399204402,0.205777520890971,0.415469660475971,0.438435587847457,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13/03/2018",1.58767206226435,0.237203362456231,0.47998948589684,1.51991829994064,0.0594678242787276,0.438439914397021,-0.206171516934517,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13/03/2018",0.770362111413066,0.103242780495304,0.921980318059549,0.265455298612602,-0.323567673593774,0.461410168318071,-0.60905095742325,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13/03/2018",0.399848267027151,0.0864977077501882,0.921980318059549,-0.217030471128952,-0.70167138394002,0.446096665704038,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13/03/2018",0.393621143592094,0.0697526350050722,1.0202005029846,0.265455298612602,-0.660573154554558,0.461410168318071,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13/03/2018",0.284646483478589,0.0530075622599563,1.11842068790964,1.03743253019909,-0.828253930447241,0.469066919625088,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13/03/2018",-0.244659008501289,0.0446350258873984,1.11842068790964,0.844438222302468,-0.78715570106178,0.461410168318071,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"14/03/2018",-0.493743945903584,0.0613800986325142,1.0202005029846,0.458449606509224,-0.944972901901952,0.453753417011055,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.654092374356312,0.0697526350050722,0.725539948209456,0.458449606509224,-0.418915565768044,0.36952915263387,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.783305185633753,0.0781251713776303,0.578209670821886,-0.410024779025574,-0.121364385017303,0.331245396098786,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.914074777769958,0.0948702441227461,0.430879393434316,0.554946760457535,0.486889409887527,0.292961639563703,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-1.00748162929582,0.0948702441227461,0.578209670821886,-0.217030471128952,0.347155429976958,0.34655889871282,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.943653614086481,0.103242780495304,0.529099578359363,-0.410024779025574,0.799235953217035,0.331245396098786,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.683671210672835,0.103242780495304,0.529099578359363,-0.120533317180641,0.731834857024878,0.331245396098786,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.0884920952742815,0.103242780495304,0.529099578359363,-0.603019086922196,0.41948831369537,0.331245396098786,-0.655094322050534,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.999208897651425,0.111615316867862,0.430879393434316,-0.796013394818817,0.616759814745586,0.308275142177736,-0.586029275109609,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.0495725738051729,0.145105462358094,0.1853289311217,-0.506521932973885,0.544426931027174,0.247021131721602,-0.436388340070936,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.275794625676576,0.237203362456231,-0.0111114387283927,-0.410024779025574,0.892939916215887,0.254677883028619,0.139153717770112,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",-0.13412756752902,0.387909017162275,-0.158441716115962,0.361952452560913,0.748274148779063,0.32358864479177,0.898869234120296,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.130525178460919,0.588849890103666,-0.698652733203718,0.940935376250778,0.71868342362153,0.239364380414585,1.90031241476372,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.0931624378505746,0.672575253829245,-0.698652733203718,2.870878455217,0.588813018763472,0.308275142177736,2.40678942566384,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14/03/2018",0.231715934280602,0.689320326574361,-0.796872918128764,2.48488983942375,0.925818499724256,0.269991385642652,2.21110512599789,-0.13179236064462,-0.171881281153552,"Yes",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
